Room_ID,Location_ID,Room_Type,Capacity,Admission_ID,Occupancy_Status,Last_Cleaned
R01608,L004,General,4,ADM04858,Occupied,2024-09-19
R01609,L003,Private,4,,Occupied,2025-03-18
R01610,L005,Private,1,ADM03607,Occupied,2024-08-13
R01611,L004,General,2,ADM02116,Occupied,2025-04-17
R01612,L002,General,4,ADM07059,Occupied,2024-08-16
R01613,L001,Semi-Private,2,ADM07792,Vacant,2024-05-17
R01614,L003,ICU,4,ADM07950,Occupied,2024-11-11
R01615,L005,Private,4,ADM08551,Vacant,2025-03-08
R01616,L005,ICU,1,ADM07228,Occupied,2025-04-03
R01617,L002,Private,4,,Occupied,2024-12-07
R01618,L002,General,1,ADM00652,Vacant,2024-07-30
R01619,L004,Private,4,,Occupied,2024-11-04
R01620,L005,Private,1,ADM01271,Vacant,2024-08-03
R01621,L003,General,2,ADM05566,Occupied,2025-03-28
R01622,L001,Private,2,,Occupied,2024-12-31
R01623,L004,General,1,ADM02314,Occupied,2024-11-18
R01624,L004,Private,2,ADM04961,Occupied,2025-03-22
R01625,L003,ICU,2,,Occupied,2024-05-15
R01626,L003,Private,2,ADM04596,Occupied,2024-05-17
R01627,L001,Private,2,,Occupied,2025-01-09
R01628,L003,Private,2,ADM04190,Vacant,2024-05-04
R01629,L002,ICU,4,ADM05908,Vacant,2024-09-08
R01630,L002,General,4,ADM08617,Occupied,2025-03-06
R01631,L004,General,4,ADM06628,Occupied,2025-01-24
R01632,L001,Semi-Private,1,ADM04855,Occupied,2025-02-18
R01633,L002,Private,4,ADM00891,Occupied,2024-08-09
R01634,L005,ICU,4,ADM05007,Occupied,2024-07-29
R01635,L005,General,2,ADM03652,Occupied,2024-10-16
R01636,L002,ICU,1,ADM05526,Occupied,2024-11-03
R01637,L004,ICU,4,ADM05203,Occupied,2024-12-14
R01638,L004,General,2,,Vacant,2024-05-27
R01639,L002,ICU,4,ADM03887,Occupied,2024-06-08
R01640,L002,Semi-Private,2,ADM03580,Occupied,2025-01-31
R01641,L001,ICU,2,ADM06252,Occupied,2024-09-19
R01642,L004,ICU,2,,Occupied,2024-11-10
R01643,L005,ICU,2,ADM02237,Occupied,2025-01-18
R01644,L003,ICU,2,ADM00809,Vacant,2024-04-25
R01645,L004,ICU,2,,Occupied,2024-09-10
R01646,L003,Semi-Private,1,ADM02787,Occupied,2024-05-11
R01647,L001,General,4,ADM01276,Occupied,2025-04-07
R01648,L001,ICU,1,ADM06913,Occupied,2024-08-25
R01649,L003,Semi-Private,1,,Vacant,2025-04-01
R01650,L005,Semi-Private,1,ADM07805,Occupied,2025-03-12
R01651,L004,ICU,4,ADM01505,Vacant,2024-05-27
R01652,L003,Semi-Private,1,,Occupied,2024-10-15
R01653,L005,Private,4,,Vacant,2024-12-11
R01654,L002,General,2,ADM06881,Occupied,2024-06-23
R01655,L001,Private,1,ADM00610,Occupied,2024-07-27
R01656,L001,Private,4,ADM07430,Occupied,2025-04-21
R01657,L002,ICU,4,ADM08460,Occupied,2025-02-21
R01658,L005,ICU,4,ADM04633,Occupied,2024-11-19
R01659,L005,ICU,1,ADM07443,Vacant,2025-04-11
R01660,L003,ICU,1,ADM00835,Occupied,2025-04-09
R01661,L005,Private,2,ADM07220,Vacant,2024-10-05
R01662,L003,ICU,2,ADM07143,Vacant,2024-10-26
R01663,L005,General,4,ADM02378,Occupied,2025-02-02
R01664,L001,ICU,4,ADM03822,Occupied,2025-04-09
R01665,L003,Private,4,ADM03342,Vacant,2025-02-23
R01666,L004,General,4,,Occupied,2024-07-24
R01667,L005,Semi-Private,2,ADM04300,Occupied,2025-03-19
R01668,L004,Semi-Private,1,ADM06193,Occupied,2024-12-18
R01669,L002,Private,4,ADM05320,Occupied,2024-07-30
R01670,L004,General,2,ADM00375,Occupied,2024-11-15
R01671,L005,Private,2,ADM02658,Occupied,2025-02-13
R01672,L003,Private,1,ADM01995,Occupied,2024-07-29
R01673,L003,Private,4,ADM04189,Occupied,2024-07-26
R01674,L004,Private,1,ADM07446,Occupied,2025-03-07
R01675,L001,Private,4,,Vacant,2025-03-14
R01676,L001,Semi-Private,4,ADM01193,Occupied,2024-07-20
R01677,L001,General,2,ADM05585,Vacant,2024-05-11
R01678,L003,Semi-Private,2,,Occupied,2024-07-20
R01679,L004,ICU,1,,Occupied,2025-03-29
R01680,L001,Semi-Private,2,ADM07318,Occupied,2024-11-26
R01681,L001,Semi-Private,1,,Occupied,2025-02-09
R01682,L005,General,4,ADM05801,Occupied,2024-10-12
R01683,L004,ICU,2,,Occupied,2024-09-06
R01684,L005,Private,1,ADM08905,Occupied,2025-01-08
R01685,L002,Semi-Private,2,ADM05450,Occupied,2025-04-18
R01686,L003,ICU,4,ADM02435,Occupied,2024-06-19
R01687,L003,ICU,1,ADM03767,Occupied,2025-01-21
R01688,L003,ICU,1,,Occupied,2024-10-07
R01689,L003,Private,2,,Occupied,2024-05-15
R01690,L005,General,1,ADM08952,Occupied,2024-06-03
R01691,L004,Semi-Private,2,ADM09275,Occupied,2025-04-16
R01692,L005,ICU,2,ADM00129,Occupied,2025-03-10
R01693,L003,Private,1,,Occupied,2024-06-19
R01694,L004,Semi-Private,2,ADM08435,Vacant,2024-07-19
R01695,L002,Private,1,ADM02889,Occupied,2025-04-05
R01696,L003,ICU,2,,Occupied,2024-10-27
R01697,L001,General,1,ADM00513,Occupied,2025-01-20
R01698,L002,ICU,1,,Vacant,2025-04-06
R01699,L002,Semi-Private,4,ADM03402,Occupied,2025-01-13
R01700,L003,ICU,2,ADM07640,Occupied,2024-12-15
R01701,L005,General,4,ADM06167,Occupied,2024-08-05
R01702,L003,General,4,,Occupied,2024-05-29
R01703,L002,Private,2,ADM02229,Vacant,2024-07-22
R01704,L002,ICU,1,ADM02268,Occupied,2025-01-25
R01705,L001,Semi-Private,1,ADM03289,Occupied,2024-12-04
R01706,L004,General,2,ADM02720,Occupied,2024-11-29
R01707,L002,Private,4,ADM09150,Occupied,2024-11-29
R01708,L003,General,1,,Occupied,2024-05-03
R01709,L004,Private,2,ADM03848,Occupied,2025-03-03
R01710,L002,Private,2,,Vacant,2024-10-23
R01711,L002,ICU,4,,Occupied,2024-09-26
R01712,L003,Private,1,ADM07781,Occupied,2024-11-28
R01713,L004,ICU,4,ADM02446,Occupied,2024-09-19
R01714,L002,General,2,ADM05746,Occupied,2024-11-06
R01715,L005,Private,2,ADM02056,Occupied,2024-07-13
R01716,L003,Private,4,ADM03335,Occupied,2024-10-14
R01717,L001,Private,1,ADM01942,Occupied,2025-04-16
R01718,L003,Private,2,ADM07807,Occupied,2025-02-12
R01719,L003,ICU,1,ADM01835,Occupied,2024-06-20
R01720,L001,Private,2,ADM06466,Occupied,2025-02-10
R01721,L004,Semi-Private,2,ADM09615,Occupied,2025-02-08
R01722,L001,ICU,1,ADM02102,Occupied,2024-07-14
R01723,L004,Private,2,,Vacant,2024-07-08
R01724,L005,Private,4,,Occupied,2024-07-19
R01725,L005,ICU,1,,Occupied,2025-01-03
R01726,L003,ICU,1,ADM09702,Occupied,2024-05-23
R01727,L003,Semi-Private,2,ADM05422,Vacant,2024-12-22
R01728,L005,Private,4,ADM08576,Occupied,2024-09-03
R01729,L005,Private,2,ADM03295,Occupied,2024-06-06
R01730,L001,Semi-Private,2,,Occupied,2024-06-23
R01731,L004,Private,4,ADM08995,Occupied,2024-06-08
R01732,L003,Private,2,ADM03132,Occupied,2024-04-26
R01733,L003,General,2,,Occupied,2024-10-30
R01734,L001,Semi-Private,1,,Occupied,2024-09-03
R01735,L005,ICU,1,ADM08205,Occupied,2024-08-22
R01736,L005,ICU,1,ADM02272,Occupied,2024-10-05
R01737,L004,Semi-Private,1,ADM03629,Occupied,2025-03-05
R01738,L003,ICU,4,,Occupied,2024-09-19
R01739,L001,General,1,ADM05665,Vacant,2024-08-27
R01740,L001,Semi-Private,1,ADM01469,Vacant,2024-09-29
R01741,L004,Private,4,,Vacant,2024-06-25
R01742,L001,ICU,2,ADM03084,Occupied,2024-10-10
R01743,L001,General,1,ADM04199,Occupied,2024-07-30
R01744,L002,ICU,1,ADM06581,Occupied,2025-02-27
R01745,L001,Private,2,ADM07468,Occupied,2024-05-18
R01746,L005,Semi-Private,1,ADM07922,Occupied,2025-03-13
R01747,L003,Private,1,,Vacant,2024-09-04
R01748,L004,ICU,1,,Occupied,2024-10-14
R01749,L001,General,1,ADM00782,Vacant,2024-11-11
R01750,L001,Semi-Private,4,,Occupied,2024-10-03
R01751,L003,Semi-Private,1,ADM06997,Occupied,2024-08-07
R01752,L002,General,2,ADM08802,Vacant,2025-04-19
R01753,L005,ICU,1,ADM02738,Occupied,2024-04-28
R01754,L002,General,2,ADM06769,Occupied,2024-12-05
R01755,L001,ICU,2,ADM00274,Occupied,2024-12-31
R01756,L005,Semi-Private,4,,Occupied,2024-05-26
R01757,L001,General,4,ADM05935,Occupied,2025-04-08
R01758,L005,ICU,2,ADM06605,Occupied,2025-04-18
R01759,L004,ICU,2,ADM04034,Occupied,2024-09-07
R01760,L002,General,2,,Occupied,2024-11-22
R01761,L004,General,1,,Occupied,2024-07-05
R01762,L001,Private,2,ADM06821,Occupied,2025-01-24
R01763,L004,ICU,1,,Occupied,2025-03-21
R01764,L002,ICU,4,ADM04537,Occupied,2024-11-29
R01765,L001,ICU,1,ADM00923,Occupied,2025-03-23
R01766,L003,Private,1,,Occupied,2025-03-26
R01767,L005,General,1,ADM05337,Occupied,2024-12-03
R01768,L001,ICU,1,,Occupied,2025-04-04
R01769,L002,ICU,1,,Occupied,2024-12-14
R01770,L002,General,4,ADM00720,Occupied,2025-01-25
R01771,L002,Semi-Private,4,ADM09709,Vacant,2024-08-12
R01772,L004,ICU,1,ADM01499,Occupied,2024-11-27
R01773,L002,Private,4,ADM03623,Occupied,2024-10-05
R01774,L001,ICU,1,ADM06663,Occupied,2024-05-22
R01775,L005,General,4,ADM00241,Occupied,2024-06-17
R01776,L005,General,1,ADM00958,Occupied,2024-05-20
R01777,L001,Private,2,ADM02495,Occupied,2024-06-29
R01778,L001,ICU,2,,Occupied,2025-04-04
R01779,L001,Semi-Private,4,ADM06079,Occupied,2024-10-01
R01780,L005,General,4,,Occupied,2025-02-27
R01781,L003,ICU,1,ADM01193,Occupied,2024-05-30
R01782,L003,General,2,ADM04991,Occupied,2024-08-02
R01783,L005,Private,1,ADM01441,Occupied,2024-12-17
R01784,L004,Semi-Private,2,ADM07354,Occupied,2025-03-22
R01785,L005,Private,1,ADM09707,Occupied,2024-09-08
R01786,L005,Private,1,,Occupied,2025-01-27
R01787,L001,Private,4,,Occupied,2024-04-30
R01788,L002,ICU,2,ADM03372,Occupied,2024-12-01
R01789,L002,Private,4,ADM00853,Occupied,2024-05-27
R01790,L005,General,1,ADM02338,Occupied,2025-01-01
R01791,L003,General,4,ADM01783,Vacant,2025-03-14
R01792,L001,ICU,4,ADM08801,Occupied,2024-11-30
R01793,L001,Private,1,,Occupied,2024-07-09
R01794,L005,Private,1,ADM03064,Occupied,2024-07-07
R01795,L002,Semi-Private,1,,Occupied,2024-12-30
R01796,L004,Private,1,ADM05838,Occupied,2024-08-01
R01797,L003,ICU,2,ADM01398,Occupied,2024-06-18
R01798,L005,Private,1,ADM09947,Vacant,2025-01-31
R01799,L001,Semi-Private,4,ADM03806,Occupied,2024-07-13
R01800,L005,ICU,4,ADM09325,Vacant,2024-08-03
R01801,L004,Semi-Private,2,ADM09588,Occupied,2025-03-02
R01802,L001,Semi-Private,2,ADM06737,Occupied,2024-07-26
R01803,L004,General,4,ADM03884,Occupied,2024-10-25
R01804,L005,Private,4,,Occupied,2024-06-28
R01805,L004,Semi-Private,2,ADM06247,Occupied,2025-03-02
R01806,L002,ICU,4,ADM06006,Occupied,2024-08-03
R01807,L005,ICU,1,ADM08885,Occupied,2024-12-03
R01808,L003,Semi-Private,1,ADM01221,Occupied,2024-09-14
R01809,L001,General,4,ADM01466,Occupied,2024-05-31
R01810,L005,Semi-Private,4,ADM06165,Occupied,2024-11-19
R01811,L003,ICU,2,,Occupied,2024-06-30
R01812,L002,General,1,ADM07114,Occupied,2024-06-12
R01813,L003,Private,1,,Occupied,2024-10-16
R01814,L004,Semi-Private,2,ADM02496,Occupied,2024-05-27
R01815,L005,Private,4,,Occupied,2025-01-24
R01816,L003,Semi-Private,2,ADM09735,Occupied,2024-09-21
R01817,L001,ICU,1,ADM00340,Occupied,2024-09-02
R01818,L003,Private,2,ADM07645,Vacant,2024-06-19
R01819,L001,ICU,2,ADM02380,Vacant,2025-04-04
R01820,L002,Private,1,ADM00865,Vacant,2025-03-16
R01821,L005,Private,1,,Occupied,2025-03-01
R01822,L003,Semi-Private,2,ADM05140,Occupied,2024-09-01
R01823,L003,Private,2,,Occupied,2025-03-21
R01824,L001,Semi-Private,2,ADM06343,Vacant,2024-12-07
R01825,L002,ICU,1,ADM05565,Occupied,2025-02-25
R01826,L004,Private,2,ADM01900,Occupied,2025-04-16
R01827,L005,ICU,2,ADM07086,Occupied,2024-04-28
R01828,L004,ICU,1,ADM05254,Occupied,2025-04-15
R01829,L003,Semi-Private,4,ADM05757,Occupied,2024-11-22
R01830,L002,ICU,2,ADM04164,Occupied,2024-07-14
R01831,L004,Semi-Private,1,ADM02914,Occupied,2025-04-15
R01832,L005,General,1,ADM09244,Occupied,2025-01-27
R01833,L004,Semi-Private,2,ADM07321,Occupied,2024-12-08
R01834,L001,ICU,4,ADM00968,Vacant,2024-05-26
R01835,L002,ICU,1,ADM02118,Occupied,2024-09-16
R01836,L004,Semi-Private,4,ADM07826,Vacant,2024-12-16
R01837,L003,ICU,4,ADM09876,Occupied,2024-11-30
R01838,L004,General,1,,Occupied,2024-07-12
R01839,L001,ICU,1,,Vacant,2025-02-03
R01840,L003,Private,4,ADM09215,Occupied,2024-09-01
R01841,L001,Semi-Private,1,ADM02265,Occupied,2024-09-25
R01842,L002,ICU,1,ADM05441,Occupied,2024-12-31
R01843,L003,Semi-Private,1,ADM01359,Occupied,2024-06-19
R01844,L001,Private,2,ADM07369,Occupied,2024-05-31
R01845,L002,ICU,4,ADM04766,Occupied,2025-01-27
R01846,L002,Semi-Private,4,ADM04025,Vacant,2024-05-10
R01847,L005,Semi-Private,1,ADM08053,Occupied,2024-12-15
R01848,L002,General,1,ADM05759,Vacant,2024-07-22
R01849,L003,Semi-Private,2,ADM04776,Occupied,2024-08-28
R01850,L005,General,4,ADM02353,Occupied,2024-09-07
R01851,L003,Private,1,ADM07487,Vacant,2024-11-13
R01852,L002,ICU,2,,Occupied,2024-09-15
R01853,L001,ICU,4,ADM02980,Occupied,2024-09-16
R01854,L005,Private,4,ADM09122,Occupied,2024-08-28
R01855,L004,General,4,ADM07468,Occupied,2025-03-23
R01856,L005,Semi-Private,2,ADM04534,Vacant,2024-05-27
R01857,L002,Private,4,,Occupied,2025-03-07
R01858,L001,General,2,ADM03013,Vacant,2025-02-11
R01859,L002,Private,2,ADM04961,Occupied,2025-04-10
R01860,L003,General,2,,Occupied,2024-07-29
R01861,L002,Private,4,ADM04252,Occupied,2024-08-03
R01862,L005,Semi-Private,2,ADM09687,Occupied,2024-11-15
R01863,L001,Private,1,,Occupied,2024-12-20
R01864,L003,ICU,4,ADM06564,Occupied,2024-08-01
R01865,L003,Private,2,ADM01820,Vacant,2025-01-05
R01866,L003,ICU,1,ADM05404,Occupied,2024-12-07
R01867,L001,Semi-Private,4,ADM01940,Vacant,2024-11-24
R01868,L002,General,1,ADM04286,Occupied,2024-07-16
R01869,L001,General,2,ADM05139,Vacant,2025-02-05
R01870,L001,General,4,ADM07553,Vacant,2024-08-09
R01871,L001,ICU,4,ADM05895,Occupied,2025-01-12
R01872,L001,General,2,ADM00747,Occupied,2024-08-21
R01873,L001,ICU,1,,Occupied,2024-07-29
R01874,L005,General,2,ADM00642,Occupied,2024-10-17
R01875,L005,General,2,ADM09853,Occupied,2024-06-29
R01876,L001,Private,1,ADM06313,Occupied,2024-09-07
R01877,L003,Semi-Private,4,ADM00669,Occupied,2024-07-08
R01878,L004,ICU,1,ADM06782,Occupied,2025-02-10
R01879,L003,Private,2,,Vacant,2025-04-11
R01880,L002,Private,1,ADM07350,Occupied,2025-04-15
R01881,L002,General,1,ADM06203,Occupied,2024-08-19
R01882,L005,Private,4,ADM02114,Occupied,2024-06-08
R01883,L002,Semi-Private,4,ADM04365,Occupied,2024-11-12
R01884,L005,ICU,1,,Occupied,2024-06-21
R01885,L004,Semi-Private,1,,Occupied,2024-08-28
R01886,L002,Private,4,,Occupied,2025-03-24
R01887,L004,Private,2,ADM02715,Occupied,2024-10-23
R01888,L005,Private,1,ADM07631,Occupied,2024-07-27
R01889,L005,Semi-Private,2,ADM09520,Occupied,2024-07-07
R01890,L005,Semi-Private,4,,Occupied,2025-01-02
R01891,L001,Semi-Private,4,,Vacant,2024-11-06
R01892,L001,Semi-Private,1,ADM02852,Occupied,2024-10-31
R01893,L003,ICU,4,ADM01872,Occupied,2024-09-19
R01894,L005,Semi-Private,2,ADM01063,Occupied,2024-06-14
R01895,L005,General,4,ADM08422,Occupied,2024-04-27
R01896,L004,Private,4,,Occupied,2025-02-18
R01897,L001,General,2,ADM03311,Occupied,2024-07-20
R01898,L002,Semi-Private,4,,Occupied,2024-08-02
R01899,L001,General,2,ADM08666,Occupied,2024-07-25
R01900,L001,General,4,ADM01158,Occupied,2024-05-23
R01901,L002,Semi-Private,1,ADM01600,Occupied,2024-11-20
R01902,L002,Private,2,ADM09274,Occupied,2025-02-05
R01903,L001,General,4,ADM00603,Occupied,2024-06-18
R01904,L005,ICU,4,ADM02237,Occupied,2025-01-17
R01905,L004,Semi-Private,2,ADM08118,Vacant,2024-10-22
R01906,L005,Semi-Private,1,ADM08745,Occupied,2024-12-16
R01907,L002,Semi-Private,2,ADM00961,Occupied,2025-01-28
R01908,L005,General,1,ADM00779,Occupied,2025-01-17
R01909,L004,Private,2,ADM02239,Occupied,2025-02-24
R01910,L003,Semi-Private,2,ADM05221,Occupied,2024-11-14
R01911,L005,Private,4,ADM00831,Occupied,2025-03-10
R01912,L005,Private,1,,Occupied,2024-08-10
R01913,L002,ICU,4,ADM02072,Occupied,2024-08-21
R01914,L001,ICU,4,,Occupied,2024-12-17
R01915,L005,Semi-Private,1,ADM04041,Occupied,2024-12-26
R01916,L003,General,2,ADM01336,Occupied,2024-05-19
R01917,L004,General,2,ADM03714,Occupied,2025-04-04
R01918,L004,Private,4,,Occupied,2024-11-20
R01919,L003,Semi-Private,1,ADM01195,Occupied,2024-05-03
R01920,L001,Semi-Private,2,ADM00530,Vacant,2024-06-22
R01921,L004,ICU,1,ADM06391,Vacant,2025-02-05
R01922,L005,Private,2,ADM06962,Occupied,2024-12-15
R01923,L004,Semi-Private,4,ADM02169,Vacant,2025-01-25
R01924,L001,General,4,ADM00117,Occupied,2025-01-12
R01925,L003,General,1,ADM07010,Occupied,2024-06-12
R01926,L004,ICU,4,ADM08668,Vacant,2024-12-25
R01927,L005,Private,1,ADM04170,Occupied,2024-08-20
R01928,L005,Semi-Private,4,ADM04117,Vacant,2025-02-27
R01929,L003,Semi-Private,1,ADM09305,Occupied,2025-03-22
R01930,L003,General,2,,Occupied,2024-08-14
R01931,L002,Semi-Private,4,ADM02873,Occupied,2024-05-23
R01932,L001,Semi-Private,2,ADM01795,Occupied,2024-09-11
R01933,L005,Semi-Private,2,ADM02258,Occupied,2024-12-21
R01934,L001,Semi-Private,2,ADM04478,Vacant,2024-12-20
R01935,L004,Semi-Private,2,ADM03996,Vacant,2025-04-05
R01936,L004,Private,4,ADM06787,Occupied,2024-10-27
R01937,L004,General,1,ADM05123,Occupied,2024-09-06
R01938,L005,General,4,ADM07734,Occupied,2025-04-15
R01939,L005,Semi-Private,2,ADM05589,Occupied,2024-09-18
R01940,L005,Semi-Private,2,ADM00318,Occupied,2024-09-03
R01941,L003,General,1,ADM00101,Occupied,2024-10-01
R01942,L004,Private,1,ADM03597,Occupied,2024-06-06
R01943,L003,Private,1,ADM05474,Occupied,2025-02-18
R01944,L004,Private,4,ADM06248,Occupied,2024-11-09
R01945,L003,General,2,ADM08714,Occupied,2025-03-30
R01946,L001,General,2,ADM05481,Occupied,2025-04-17
R01947,L004,General,4,ADM08480,Occupied,2025-01-20
R01948,L005,General,4,ADM01190,Occupied,2025-01-27
R01949,L002,Private,1,,Occupied,2024-09-26
R01950,L004,Semi-Private,2,ADM07338,Occupied,2024-11-19
R01951,L005,Semi-Private,4,ADM05729,Occupied,2024-11-24
R01952,L004,Private,4,,Occupied,2025-01-27
R01953,L001,Private,2,ADM01502,Occupied,2025-03-05
R01954,L001,ICU,2,ADM02091,Occupied,2025-03-09
R01955,L005,General,2,ADM01045,Occupied,2025-02-14
R01956,L004,Private,1,,Occupied,2025-03-25
R01957,L005,General,4,ADM02472,Vacant,2024-09-26
R01958,L003,Semi-Private,4,,Occupied,2025-03-13
R01959,L003,General,1,ADM03655,Occupied,2024-12-22
R01960,L002,General,1,ADM03119,Vacant,2025-02-02
R01961,L004,Private,4,ADM01529,Occupied,2024-08-27
R01962,L005,ICU,1,ADM05798,Occupied,2024-08-01
R01963,L004,General,2,ADM00649,Occupied,2024-10-05
R01964,L002,General,1,ADM00943,Occupied,2025-03-03
R01965,L005,ICU,1,ADM02640,Occupied,2024-09-03
R01966,L001,Private,4,ADM06091,Vacant,2024-12-22
R01967,L005,Semi-Private,2,ADM07998,Occupied,2024-07-27
R01968,L003,Semi-Private,1,ADM08738,Occupied,2024-05-23
R01969,L004,Private,2,ADM02929,Vacant,2024-06-07
R01970,L005,Private,2,ADM07823,Vacant,2024-06-09
R01971,L003,General,1,ADM02826,Occupied,2024-11-01
R01972,L004,Semi-Private,2,,Occupied,2024-06-14
R01973,L003,General,1,ADM09922,Occupied,2025-01-23
R01974,L003,Semi-Private,1,ADM08912,Occupied,2025-01-28
R01975,L002,General,4,ADM03458,Occupied,2024-07-09
R01976,L001,Private,1,ADM03411,Occupied,2024-05-16
R01977,L002,General,1,ADM00569,Occupied,2024-06-05
R01978,L003,Private,1,ADM09261,Vacant,2025-02-09
R01979,L004,Semi-Private,4,ADM01685,Occupied,2024-05-11
R01980,L004,General,1,,Vacant,2024-10-03
R01981,L001,ICU,1,,Occupied,2024-08-11
R01982,L002,ICU,2,ADM06277,Vacant,2025-04-03
R01983,L004,Private,1,ADM03390,Occupied,2024-06-06
R01984,L001,Semi-Private,4,ADM08822,Occupied,2024-12-23
R01985,L003,ICU,4,ADM03621,Vacant,2024-08-14
R01986,L002,Semi-Private,2,ADM05727,Occupied,2024-07-16
R01987,L004,ICU,2,ADM09662,Occupied,2024-07-03
R01988,L004,ICU,4,,Occupied,2024-08-15
R01989,L002,Semi-Private,2,ADM07918,Occupied,2025-02-17
R01990,L004,Private,2,ADM06889,Occupied,2024-12-24
R01991,L004,Private,2,ADM00294,Occupied,2025-03-16
R01992,L003,Private,2,,Occupied,2024-08-19
R01993,L004,ICU,1,ADM03767,Occupied,2024-07-24
R01994,L001,ICU,1,,Occupied,2025-01-11
R01995,L002,Private,4,ADM05449,Occupied,2024-09-23
R01996,L004,ICU,4,ADM01357,Occupied,2024-12-16
R01997,L005,Private,1,ADM07938,Occupied,2025-01-30
R01998,L001,ICU,2,ADM01563,Occupied,2024-06-10
R01999,L004,General,1,ADM05242,Occupied,2024-07-12
R02000,L001,Semi-Private,4,ADM08604,Occupied,2024-11-11
R02001,L002,Semi-Private,4,,Occupied,2024-05-03
R02002,L005,General,1,ADM00664,Vacant,2024-05-09
R02003,L001,General,1,ADM05684,Occupied,2024-08-10
R02004,L002,ICU,1,ADM05374,Vacant,2024-07-29
R02005,L003,Semi-Private,1,ADM02063,Occupied,2025-03-17
R02006,L002,ICU,4,ADM06881,Occupied,2024-10-14
R02007,L002,Private,1,ADM07697,Occupied,2024-05-21
R02008,L002,General,4,ADM09308,Vacant,2025-04-14
R02009,L005,General,1,ADM04480,Occupied,2024-11-25
R02010,L004,ICU,2,ADM04850,Occupied,2024-12-02
R02011,L002,Private,1,ADM03291,Occupied,2025-02-01
R02012,L002,General,1,ADM01604,Vacant,2024-12-15
R02013,L004,Private,2,ADM02757,Occupied,2024-07-24
R02014,L004,ICU,2,ADM01217,Vacant,2024-06-22
R02015,L004,Semi-Private,2,ADM09595,Occupied,2024-09-20
R02016,L005,Private,1,,Occupied,2024-12-19
R02017,L005,ICU,1,ADM07843,Occupied,2025-02-26
R02018,L004,Private,1,ADM06738,Occupied,2024-11-04
R02019,L002,General,2,,Vacant,2024-12-25
R02020,L002,General,4,ADM00635,Occupied,2025-01-09
R02021,L004,Semi-Private,4,ADM07015,Occupied,2024-09-01
R02022,L005,Semi-Private,1,ADM06291,Occupied,2025-03-12
R02023,L003,General,4,ADM09419,Occupied,2025-01-15
R02024,L002,General,2,ADM09921,Occupied,2025-02-01
R02025,L001,Private,1,ADM01255,Occupied,2024-12-13
R02026,L003,General,1,ADM04443,Occupied,2025-02-16
R02027,L002,Semi-Private,2,ADM02160,Vacant,2025-03-16
R02028,L001,Semi-Private,2,ADM03741,Occupied,2024-11-26
R02029,L001,Semi-Private,2,,Vacant,2025-04-04
R02030,L001,Private,2,ADM00375,Vacant,2024-07-23
R02031,L004,Private,2,ADM04198,Occupied,2024-08-17
R02032,L004,Private,1,,Vacant,2024-09-05
R02033,L002,ICU,4,ADM08657,Occupied,2025-02-11
R02034,L004,Semi-Private,4,ADM09541,Vacant,2024-12-10
R02035,L001,General,2,ADM03961,Vacant,2025-01-24
R02036,L004,Semi-Private,4,ADM07425,Occupied,2025-03-13
R02037,L003,Semi-Private,2,ADM03648,Occupied,2024-05-01
R02038,L004,Private,2,ADM03397,Occupied,2024-09-10
R02039,L005,Private,2,ADM06442,Occupied,2024-06-12
R02040,L005,Private,1,ADM00141,Occupied,2024-11-16
R02041,L001,ICU,2,ADM06074,Occupied,2024-12-10
R02042,L003,Semi-Private,4,ADM09416,Occupied,2024-10-29
R02043,L001,General,4,ADM01843,Occupied,2024-04-30
R02044,L003,Private,2,ADM06580,Occupied,2024-08-14
R02045,L005,Private,1,ADM03395,Occupied,2024-11-28
R02046,L003,General,2,,Occupied,2025-03-17
R02047,L003,Semi-Private,4,,Occupied,2025-04-08
R02048,L002,General,4,ADM04617,Occupied,2024-05-25
R02049,L003,Semi-Private,1,,Vacant,2024-12-12
R02050,L004,Semi-Private,2,ADM08040,Vacant,2024-12-13
R02051,L003,Semi-Private,1,,Occupied,2024-05-06
R02052,L002,ICU,2,ADM02516,Occupied,2024-04-24
R02053,L001,ICU,1,ADM01858,Occupied,2024-06-09
R02054,L005,Semi-Private,4,ADM00566,Occupied,2024-05-19
R02055,L001,Private,4,ADM09462,Vacant,2024-11-20
R02056,L004,Private,4,ADM06444,Occupied,2025-01-14
R02057,L002,Semi-Private,1,ADM01343,Occupied,2024-06-15
