Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT04370,S0253,2024-09-30,Absent,Night,L001
AT04371,S0431,2024-09-28,Sick,Afternoon,L002
AT04372,S0085,2024-12-06,Leave,Morning,L002
AT04373,S0172,2025-03-21,Absent,Morning,L004
AT04374,S0036,2025-02-05,Sick,Morning,L002
AT04375,S0313,2025-01-16,Sick,Morning,L001
AT04376,S0182,2024-11-11,Leave,Night,L005
AT04377,S0043,2024-10-03,Absent,Afternoon,L002
AT04378,S0038,2024-05-08,Present,Afternoon,L004
AT04379,S0442,2024-09-23,Leave,Afternoon,L002
AT04380,S0289,2024-09-19,Present,Afternoon,L003
AT04381,S0093,2024-09-03,Sick,Afternoon,L005
AT04382,S0097,2024-10-23,Leave,Night,L005
AT04383,S0078,2024-09-14,Sick,Night,L005
AT04384,S0460,2025-01-12,Absent,Morning,L001
AT04385,S0260,2024-12-25,Absent,Night,L003
AT04386,S0123,2024-10-29,Present,Afternoon,L004
AT04387,S0486,2024-05-28,Absent,Night,L002
AT04388,S0183,2025-02-01,Absent,Afternoon,L001
AT04389,S0176,2024-11-20,Present,Morning,L002
AT04390,S0254,2024-07-17,Sick,Afternoon,L001
AT04391,S0116,2024-11-02,Present,Afternoon,L005
AT04392,S0021,2025-04-25,Sick,Morning,L005
AT04393,S0308,2025-03-14,Sick,Afternoon,L002
AT04394,S0153,2025-04-01,Leave,Morning,L003
AT04395,S0443,2025-04-28,Sick,Afternoon,L005
AT04396,S0189,2024-12-12,Present,Morning,L005
AT04397,S0412,2024-05-14,Sick,Morning,L001
AT04398,S0360,2024-08-11,Absent,Morning,L005
AT04399,S0278,2024-11-15,Sick,Morning,L005
AT04400,S0323,2024-09-15,Absent,Afternoon,L002
AT04401,S0004,2024-12-11,Sick,Night,L005
AT04402,S0355,2025-04-15,Leave,Night,L001
AT04403,S0125,2024-10-01,Absent,Morning,L001
AT04404,S0434,2025-03-25,Sick,Morning,L002
AT04405,S0310,2024-12-21,Present,Morning,L003
AT04406,S0312,2024-09-03,Absent,Night,L001
AT04407,S0495,2024-09-12,Absent,Night,L004
AT04408,S0052,2025-03-27,Present,Morning,L005
AT04409,S0193,2025-02-16,Sick,Afternoon,L001
AT04410,S0395,2024-09-17,Leave,Afternoon,L003
AT04411,S0099,2024-09-20,Absent,Night,L004
AT04412,S0377,2024-08-05,Absent,Night,L001
AT04413,S0210,2024-12-25,Sick,Night,L002
AT04414,S0084,2024-05-30,Present,Night,L004
AT04415,S0330,2024-09-24,Absent,Morning,L005
AT04416,S0181,2024-11-14,Leave,Afternoon,L003
AT04417,S0440,2024-08-31,Leave,Afternoon,L002
AT04418,S0278,2024-07-17,Sick,Night,L005
AT04419,S0341,2025-04-14,Absent,Morning,L003
AT04420,S0105,2024-12-21,Leave,Morning,L001
AT04421,S0489,2024-08-05,Sick,Night,L004
AT04422,S0344,2025-02-18,Absent,Morning,L005
AT04423,S0198,2024-08-15,Absent,Afternoon,L002
AT04424,S0117,2024-05-02,Sick,Afternoon,L004
AT04425,S0409,2025-04-28,Absent,Afternoon,L001
AT04426,S0187,2024-08-12,Leave,Night,L003
AT04427,S0087,2024-05-13,Sick,Morning,L005
AT04428,S0024,2025-04-01,Absent,Afternoon,L004
AT04429,S0371,2024-06-27,Leave,Afternoon,L003
AT04430,S0231,2025-02-03,Present,Night,L001
AT04431,S0172,2025-04-08,Leave,Afternoon,L004
AT04432,S0246,2025-03-05,Absent,Morning,L001
AT04433,S0261,2025-04-09,Present,Afternoon,L005
AT04434,S0449,2025-01-11,Present,Afternoon,L005
AT04435,S0040,2024-09-10,Absent,Afternoon,L004
AT04436,S0133,2024-05-25,Leave,Afternoon,L001
AT04437,S0313,2024-08-26,Leave,Morning,L003
AT04438,S0209,2024-06-16,Present,Morning,L004
AT04439,S0114,2024-06-14,Absent,Morning,L001
AT04440,S0373,2024-05-06,Sick,Night,L001
AT04441,S0196,2024-07-30,Sick,Afternoon,L002
AT04442,S0307,2024-11-23,Sick,Morning,L005
AT04443,S0262,2025-02-07,Sick,Morning,L002
AT04444,S0408,2024-10-15,Leave,Night,L005
AT04445,S0386,2024-12-04,Absent,Afternoon,L003
AT04446,S0192,2024-05-28,Sick,Afternoon,L005
AT04447,S0248,2024-10-04,Absent,Night,L002
AT04448,S0454,2024-06-03,Absent,Night,L002
AT04449,S0339,2024-06-01,Present,Morning,L001
AT04450,S0038,2024-04-30,Leave,Afternoon,L005
AT04451,S0367,2025-03-13,Absent,Morning,L005
AT04452,S0352,2024-10-20,Sick,Morning,L003
AT04453,S0437,2024-06-29,Sick,Afternoon,L001
AT04454,S0227,2025-03-26,Leave,Afternoon,L005
AT04455,S0397,2024-06-25,Sick,Night,L004
AT04456,S0249,2024-08-04,Present,Morning,L004
AT04457,S0079,2024-10-02,Absent,Night,L002
AT04458,S0161,2024-07-11,Sick,Night,L004
AT04459,S0183,2024-05-11,Present,Afternoon,L003
AT04460,S0344,2025-01-21,Sick,Afternoon,L005
AT04461,S0265,2025-01-15,Absent,Night,L004
AT04462,S0081,2024-07-12,Absent,Morning,L002
AT04463,S0432,2024-06-27,Present,Night,L002
AT04464,S0480,2024-05-17,Absent,Night,L002
AT04465,S0349,2025-02-06,Absent,Morning,L002
AT04466,S0299,2024-05-10,Absent,Afternoon,L004
AT04467,S0017,2025-01-27,Absent,Morning,L002
AT04468,S0220,2024-10-16,Absent,Morning,L002
AT04469,S0069,2025-01-18,Leave,Morning,L001
AT04470,S0411,2024-10-15,Present,Afternoon,L002
AT04471,S0134,2024-10-27,Present,Morning,L002
AT04472,S0242,2025-04-19,Present,Afternoon,L001
AT04473,S0241,2024-11-02,Absent,Morning,L001
AT04474,S0207,2024-07-27,Present,Afternoon,L004
AT04475,S0310,2024-06-14,Absent,Morning,L004
AT04476,S0275,2024-05-17,Leave,Night,L002
AT04477,S0251,2024-07-28,Sick,Night,L005
AT04478,S0486,2024-07-11,Absent,Night,L002
AT04479,S0448,2024-09-05,Absent,Afternoon,L005
AT04480,S0188,2024-11-06,Present,Morning,L002
AT04481,S0048,2025-01-11,Absent,Morning,L004
AT04482,S0006,2024-12-03,Sick,Night,L001
AT04483,S0382,2024-11-02,Present,Night,L005
AT04484,S0210,2024-06-03,Leave,Afternoon,L001
AT04485,S0057,2024-12-23,Present,Afternoon,L004
AT04486,S0388,2024-06-10,Present,Afternoon,L004
AT04487,S0269,2024-12-18,Sick,Afternoon,L001
AT04488,S0117,2025-03-09,Present,Afternoon,L003
AT04489,S0281,2024-11-25,Present,Afternoon,L005
AT04490,S0143,2024-05-07,Absent,Afternoon,L003
AT04491,S0077,2024-08-08,Absent,Night,L001
AT04492,S0125,2024-08-26,Absent,Afternoon,L002
AT04493,S0368,2025-04-17,Present,Night,L004
AT04494,S0401,2024-11-19,Absent,Morning,L001
AT04495,S0450,2024-09-02,Absent,Afternoon,L002
AT04496,S0238,2025-01-09,Leave,Morning,L004
AT04497,S0382,2024-09-23,Sick,Night,L005
AT04498,S0051,2024-05-01,Leave,Night,L001
AT04499,S0319,2025-01-28,Leave,Morning,L004
AT04500,S0058,2025-03-07,Leave,Afternoon,L005
AT04501,S0058,2025-04-10,Sick,Morning,L003
AT04502,S0030,2025-02-08,Sick,Night,L001
AT04503,S0489,2024-11-18,Leave,Afternoon,L002
AT04504,S0260,2024-09-09,Absent,Afternoon,L005
AT04505,S0382,2024-06-25,Absent,Afternoon,L003
AT04506,S0094,2024-10-28,Sick,Afternoon,L005
AT04507,S0430,2025-04-08,Leave,Afternoon,L002
AT04508,S0290,2025-01-20,Sick,Morning,L005
AT04509,S0102,2024-10-14,Absent,Afternoon,L005
AT04510,S0025,2024-12-14,Leave,Morning,L002
AT04511,S0016,2024-11-15,Leave,Night,L003
AT04512,S0179,2024-11-27,Present,Night,L005
AT04513,S0303,2024-10-16,Present,Morning,L002
AT04514,S0122,2024-11-30,Absent,Afternoon,L004
AT04515,S0329,2024-08-31,Leave,Night,L005
AT04516,S0328,2024-06-02,Leave,Morning,L003
AT04517,S0401,2024-07-28,Absent,Morning,L001
AT04518,S0013,2025-03-24,Absent,Night,L002
AT04519,S0421,2025-03-02,Sick,Morning,L004
AT04520,S0228,2024-07-12,Sick,Night,L001
AT04521,S0302,2025-02-12,Absent,Night,L003
AT04522,S0173,2024-07-14,Leave,Night,L004
AT04523,S0340,2024-06-11,Present,Morning,L001
AT04524,S0090,2024-11-28,Present,Morning,L001
AT04525,S0390,2025-02-13,Present,Night,L004
AT04526,S0200,2024-06-12,Sick,Night,L004
AT04527,S0176,2024-11-24,Sick,Afternoon,L002
AT04528,S0025,2024-07-17,Leave,Morning,L002
AT04529,S0076,2024-07-04,Absent,Night,L003
AT04530,S0273,2024-08-24,Sick,Afternoon,L005
AT04531,S0466,2024-05-15,Leave,Night,L003
AT04532,S0450,2024-05-23,Leave,Morning,L001
AT04533,S0499,2025-02-03,Present,Afternoon,L005
AT04534,S0193,2025-02-25,Sick,Afternoon,L002
AT04535,S0307,2025-01-13,Present,Morning,L003
AT04536,S0430,2025-01-30,Leave,Night,L004
AT04537,S0232,2024-05-30,Leave,Morning,L001
AT04538,S0393,2024-08-04,Sick,Afternoon,L005
AT04539,S0339,2024-08-04,Leave,Morning,L005
AT04540,S0500,2024-05-06,Present,Night,L002
AT04541,S0020,2025-03-22,Absent,Night,L005
AT04542,S0310,2025-01-30,Sick,Morning,L004
AT04543,S0270,2024-12-24,Absent,Afternoon,L003
AT04544,S0182,2024-07-07,Leave,Night,L001
AT04545,S0378,2024-11-19,Present,Afternoon,L004
AT04546,S0113,2025-01-19,Sick,Afternoon,L002
AT04547,S0095,2025-03-19,Present,Afternoon,L002
AT04548,S0482,2025-04-27,Present,Night,L002
AT04549,S0133,2024-07-08,Present,Night,L002
AT04550,S0490,2024-08-30,Leave,Morning,L002
AT04551,S0416,2024-12-25,Absent,Morning,L004
AT04552,S0359,2025-02-21,Absent,Afternoon,L004
AT04553,S0006,2024-05-11,Leave,Afternoon,L005
AT04554,S0054,2025-02-02,Sick,Night,L002
AT04555,S0432,2024-09-15,Leave,Night,L003
AT04556,S0072,2024-12-06,Absent,Afternoon,L002
AT04557,S0204,2024-07-10,Sick,Morning,L001
AT04558,S0142,2024-05-18,Leave,Night,L003
AT04559,S0262,2025-02-21,Present,Afternoon,L005
AT04560,S0258,2024-10-06,Present,Night,L005
AT04561,S0405,2024-07-20,Sick,Afternoon,L002
AT04562,S0121,2025-04-27,Sick,Night,L005
AT04563,S0444,2025-03-02,Leave,Morning,L002
AT04564,S0376,2024-08-09,Sick,Afternoon,L001
AT04565,S0258,2024-10-25,Sick,Night,L003
AT04566,S0221,2024-08-03,Absent,Afternoon,L005
AT04567,S0498,2024-08-28,Sick,Morning,L003
AT04568,S0204,2024-08-18,Leave,Afternoon,L005
AT04569,S0415,2024-12-26,Leave,Afternoon,L001
AT04570,S0140,2025-03-19,Present,Night,L005
AT04571,S0143,2025-04-25,Sick,Night,L002
AT04572,S0386,2024-06-20,Present,Morning,L002
AT04573,S0299,2025-01-25,Leave,Night,L001
AT04574,S0225,2024-06-24,Present,Afternoon,L004
AT04575,S0111,2025-03-16,Present,Morning,L005
AT04576,S0304,2024-11-21,Sick,Morning,L001
AT04577,S0284,2025-02-20,Absent,Afternoon,L001
AT04578,S0406,2025-04-07,Leave,Morning,L001
AT04579,S0251,2024-11-01,Leave,Night,L004
AT04580,S0367,2024-05-10,Leave,Afternoon,L001
AT04581,S0016,2024-06-20,Present,Morning,L004
AT04582,S0458,2024-07-04,Absent,Afternoon,L004
AT04583,S0058,2024-06-11,Sick,Night,L004
AT04584,S0013,2024-07-19,Sick,Afternoon,L002
AT04585,S0096,2024-05-02,Leave,Afternoon,L004
AT04586,S0250,2024-12-05,Absent,Morning,L002
AT04587,S0331,2025-03-06,Sick,Morning,L005
AT04588,S0305,2024-10-02,Sick,Morning,L001
AT04589,S0190,2025-01-03,Leave,Morning,L002
AT04590,S0196,2025-02-15,Present,Morning,L005
AT04591,S0049,2025-04-24,Leave,Night,L002
AT04592,S0248,2025-02-10,Sick,Morning,L001
AT04593,S0256,2025-03-14,Present,Night,L005
AT04594,S0424,2024-09-16,Sick,Afternoon,L003
AT04595,S0301,2024-04-29,Present,Afternoon,L005
AT04596,S0017,2024-07-13,Leave,Night,L005
AT04597,S0271,2025-02-16,Sick,Afternoon,L001
AT04598,S0499,2024-09-11,Present,Afternoon,L004
AT04599,S0126,2025-02-10,Present,Night,L005
AT04600,S0450,2024-12-22,Present,Night,L002
AT04601,S0351,2024-08-31,Sick,Night,L002
AT04602,S0292,2024-06-23,Leave,Afternoon,L003
AT04603,S0158,2025-04-07,Present,Morning,L004
AT04604,S0386,2025-02-16,Leave,Night,L005
AT04605,S0444,2024-05-15,Present,Night,L001
AT04606,S0036,2024-06-10,Sick,Afternoon,L002
AT04607,S0192,2024-06-21,Absent,Afternoon,L002
AT04608,S0346,2024-08-16,Leave,Night,L002
AT04609,S0352,2024-12-13,Present,Night,L005
AT04610,S0158,2025-02-11,Absent,Morning,L004
AT04611,S0334,2024-08-16,Leave,Afternoon,L005
AT04612,S0147,2025-03-05,Leave,Afternoon,L001
AT04613,S0280,2024-08-13,Absent,Morning,L001
AT04614,S0233,2024-05-25,Present,Night,L004
AT04615,S0349,2024-12-15,Leave,Morning,L003
AT04616,S0471,2025-02-12,Present,Night,L004
AT04617,S0326,2025-03-16,Leave,Night,L005
AT04618,S0092,2025-01-09,Sick,Afternoon,L002
AT04619,S0045,2024-10-31,Absent,Morning,L004
AT04620,S0037,2024-04-29,Absent,Night,L002
AT04621,S0383,2024-10-04,Absent,Morning,L004
AT04622,S0331,2024-09-17,Leave,Night,L001
AT04623,S0271,2024-07-16,Sick,Afternoon,L004
AT04624,S0003,2025-04-22,Present,Afternoon,L003
AT04625,S0273,2024-05-20,Absent,Morning,L003
AT04626,S0364,2024-11-28,Sick,Morning,L003
AT04627,S0028,2024-12-07,Absent,Morning,L004
AT04628,S0080,2024-12-23,Leave,Night,L003
AT04629,S0466,2024-10-30,Present,Morning,L001
AT04630,S0484,2024-11-29,Leave,Afternoon,L004
AT04631,S0214,2024-05-05,Sick,Night,L002
AT04632,S0277,2024-05-12,Present,Night,L003
AT04633,S0228,2024-06-29,Leave,Night,L004
AT04634,S0360,2024-05-16,Leave,Night,L003
AT04635,S0109,2025-04-13,Leave,Afternoon,L001
AT04636,S0152,2024-08-21,Leave,Morning,L004
AT04637,S0242,2024-12-29,Leave,Afternoon,L004
AT04638,S0482,2025-03-08,Sick,Night,L003
AT04639,S0325,2025-03-25,Leave,Morning,L004
AT04640,S0495,2024-10-23,Present,Night,L003
AT04641,S0482,2024-10-26,Sick,Afternoon,L003
AT04642,S0178,2024-08-18,Present,Morning,L001
AT04643,S0248,2025-04-18,Present,Afternoon,L003
AT04644,S0061,2025-02-15,Present,Afternoon,L005
AT04645,S0380,2024-08-20,Leave,Night,L005
AT04646,S0413,2025-03-08,Present,Night,L002
AT04647,S0274,2024-08-05,Present,Night,L001
AT04648,S0461,2025-01-19,Sick,Night,L003
AT04649,S0193,2025-03-08,Absent,Morning,L003
AT04650,S0141,2025-04-02,Sick,Morning,L002
AT04651,S0455,2025-01-30,Leave,Night,L005
AT04652,S0314,2025-01-25,Leave,Afternoon,L002
AT04653,S0451,2024-10-25,Sick,Morning,L002
AT04654,S0268,2024-07-03,Leave,Night,L005
AT04655,S0205,2024-06-30,Leave,Afternoon,L005
AT04656,S0340,2025-02-19,Sick,Afternoon,L005
AT04657,S0482,2024-10-21,Present,Afternoon,L004
AT04658,S0307,2024-11-24,Sick,Morning,L003
AT04659,S0106,2024-12-17,Sick,Morning,L002
AT04660,S0421,2025-02-21,Absent,Afternoon,L001
AT04661,S0062,2024-12-08,Absent,Night,L002
AT04662,S0402,2024-12-29,Leave,Afternoon,L004
AT04663,S0303,2024-09-29,Leave,Morning,L001
AT04664,S0308,2025-02-05,Sick,Afternoon,L005
AT04665,S0121,2024-09-14,Present,Afternoon,L003
AT04666,S0222,2024-06-23,Present,Afternoon,L001
AT04667,S0358,2024-07-05,Absent,Afternoon,L003
AT04668,S0152,2025-01-08,Absent,Morning,L005
AT04669,S0139,2024-06-28,Absent,Night,L002
AT04670,S0102,2024-06-13,Present,Night,L005
AT04671,S0442,2025-02-01,Present,Morning,L005
AT04672,S0258,2025-02-28,Present,Morning,L001
AT04673,S0060,2024-09-25,Sick,Afternoon,L003
AT04674,S0327,2024-05-07,Absent,Night,L003
AT04675,S0361,2024-12-16,Absent,Afternoon,L003
AT04676,S0169,2024-05-10,Sick,Morning,L005
AT04677,S0232,2024-07-16,Present,Night,L005
AT04678,S0310,2025-04-15,Leave,Afternoon,L003
AT04679,S0084,2024-11-19,Sick,Morning,L003
AT04680,S0347,2024-09-24,Present,Afternoon,L003
AT04681,S0112,2024-12-27,Absent,Night,L001
AT04682,S0462,2024-10-16,Leave,Afternoon,L001
AT04683,S0443,2024-05-01,Absent,Night,L005
AT04684,S0070,2024-08-12,Leave,Night,L004
AT04685,S0053,2025-03-26,Absent,Morning,L005
AT04686,S0497,2024-05-09,Leave,Morning,L003
AT04687,S0011,2025-02-25,Sick,Night,L003
AT04688,S0421,2024-05-12,Present,Afternoon,L002
AT04689,S0074,2025-01-21,Leave,Afternoon,L002
AT04690,S0440,2025-04-27,Present,Afternoon,L002
AT04691,S0258,2024-05-15,Leave,Afternoon,L005
AT04692,S0463,2024-09-19,Leave,Night,L004
AT04693,S0398,2024-09-23,Present,Morning,L003
AT04694,S0148,2025-03-25,Leave,Afternoon,L001
AT04695,S0277,2024-05-27,Present,Night,L005
AT04696,S0202,2025-04-07,Leave,Morning,L002
AT04697,S0492,2024-09-13,Present,Morning,L003
AT04698,S0233,2025-02-16,Absent,Night,L005
AT04699,S0144,2024-08-28,Present,Afternoon,L004
AT04700,S0171,2024-11-27,Leave,Morning,L005
AT04701,S0136,2024-07-31,Absent,Night,L002
AT04702,S0258,2024-09-15,Sick,Morning,L003
AT04703,S0480,2025-02-20,Sick,Morning,L002
AT04704,S0185,2024-10-18,Sick,Night,L003
AT04705,S0492,2024-09-06,Absent,Night,L002
AT04706,S0328,2024-12-10,Present,Night,L001
AT04707,S0111,2024-09-29,Leave,Afternoon,L001
AT04708,S0362,2024-06-07,Sick,Afternoon,L005
AT04709,S0164,2024-11-11,Leave,Afternoon,L004
AT04710,S0255,2024-07-28,Sick,Night,L004
AT04711,S0068,2024-07-05,Sick,Afternoon,L005
AT04712,S0091,2024-05-08,Leave,Morning,L004
AT04713,S0386,2024-12-05,Leave,Morning,L005
AT04714,S0288,2024-10-06,Leave,Afternoon,L005
AT04715,S0475,2024-12-20,Sick,Night,L002
AT04716,S0254,2024-11-08,Sick,Night,L002
AT04717,S0089,2024-09-17,Present,Morning,L005
AT04718,S0455,2024-12-29,Sick,Morning,L005
AT04719,S0213,2024-08-29,Leave,Morning,L003
AT04720,S0110,2024-11-25,Sick,Morning,L003
AT04721,S0135,2024-11-15,Absent,Night,L001
AT04722,S0364,2024-09-28,Absent,Afternoon,L004
AT04723,S0065,2025-04-28,Present,Afternoon,L004
AT04724,S0493,2024-06-16,Sick,Afternoon,L001
AT04725,S0042,2024-06-30,Sick,Night,L001
AT04726,S0097,2024-05-05,Present,Morning,L004
AT04727,S0419,2024-07-13,Leave,Night,L001
AT04728,S0204,2024-09-19,Sick,Night,L001
AT04729,S0196,2024-05-17,Absent,Night,L002
AT04730,S0036,2024-09-17,Absent,Afternoon,L001
AT04731,S0375,2025-03-29,Leave,Afternoon,L002
AT04732,S0411,2025-01-14,Absent,Night,L003
AT04733,S0323,2024-10-20,Absent,Afternoon,L003
AT04734,S0264,2024-08-26,Sick,Morning,L001
AT04735,S0052,2024-07-14,Leave,Night,L001
AT04736,S0334,2024-10-31,Present,Afternoon,L002
AT04737,S0447,2025-03-18,Sick,Night,L005
AT04738,S0104,2025-01-18,Present,Morning,L003
AT04739,S0348,2025-01-03,Leave,Night,L003
AT04740,S0327,2025-03-14,Sick,Morning,L005
AT04741,S0094,2024-09-22,Leave,Morning,L005
AT04742,S0460,2024-11-10,Absent,Morning,L004
AT04743,S0037,2024-07-17,Leave,Afternoon,L002
AT04744,S0155,2025-01-11,Leave,Morning,L001
AT04745,S0448,2024-10-30,Leave,Morning,L001
AT04746,S0321,2024-05-26,Absent,Night,L005
AT04747,S0496,2025-01-12,Present,Morning,L003
AT04748,S0024,2024-11-29,Sick,Night,L003
AT04749,S0377,2025-02-02,Leave,Afternoon,L005
AT04750,S0246,2025-02-15,Sick,Afternoon,L002
AT04751,S0020,2024-09-19,Leave,Night,L003
AT04752,S0470,2025-04-28,Sick,Afternoon,L001
AT04753,S0069,2024-06-23,Sick,Afternoon,L003
AT04754,S0168,2024-07-15,Sick,Night,L002
AT04755,S0133,2024-09-04,Sick,Night,L004
AT04756,S0224,2024-05-01,Present,Morning,L002
AT04757,S0036,2025-03-18,Present,Afternoon,L004
AT04758,S0317,2024-12-14,Present,Afternoon,L002
AT04759,S0498,2024-11-20,Absent,Night,L003
AT04760,S0020,2024-07-18,Sick,Night,L001
AT04761,S0035,2024-05-09,Present,Morning,L001
AT04762,S0419,2025-04-28,Absent,Afternoon,L005
AT04763,S0050,2025-03-14,Leave,Afternoon,L005
AT04764,S0220,2024-08-02,Leave,Afternoon,L005
AT04765,S0237,2025-02-18,Sick,Night,L004
AT04766,S0182,2024-09-18,Sick,Morning,L005
AT04767,S0201,2024-06-04,Sick,Night,L001
AT04768,S0099,2024-08-14,Leave,Morning,L002
AT04769,S0425,2024-08-21,Present,Afternoon,L004
AT04770,S0403,2024-06-10,Sick,Afternoon,L004
AT04771,S0200,2024-09-09,Sick,Night,L003
AT04772,S0399,2024-05-29,Absent,Night,L001
AT04773,S0476,2025-01-02,Present,Morning,L003
AT04774,S0468,2024-08-15,Absent,Night,L005
AT04775,S0140,2025-04-26,Sick,Afternoon,L002
AT04776,S0017,2024-11-13,Absent,Night,L002
AT04777,S0235,2025-03-01,Leave,Morning,L001
AT04778,S0267,2025-01-17,Absent,Morning,L002
AT04779,S0341,2024-09-10,Sick,Night,L003
AT04780,S0060,2024-11-18,Absent,Afternoon,L001
AT04781,S0316,2024-10-06,Sick,Afternoon,L003
AT04782,S0095,2024-05-04,Sick,Night,L002
AT04783,S0157,2024-12-04,Sick,Morning,L005
AT04784,S0014,2024-06-14,Present,Afternoon,L003
AT04785,S0468,2025-01-27,Sick,Afternoon,L001
AT04786,S0298,2024-08-20,Present,Afternoon,L004
AT04787,S0165,2024-09-20,Present,Night,L004
AT04788,S0229,2024-11-21,Sick,Morning,L003
AT04789,S0461,2024-06-17,Absent,Morning,L004
AT04790,S0318,2025-01-02,Absent,Afternoon,L001
AT04791,S0476,2024-10-11,Absent,Night,L003
AT04792,S0164,2025-02-03,Leave,Afternoon,L004
AT04793,S0129,2025-03-20,Absent,Night,L002
AT04794,S0444,2024-12-26,Sick,Afternoon,L005
AT04795,S0180,2025-03-25,Absent,Afternoon,L005
AT04796,S0386,2025-04-15,Leave,Afternoon,L003
AT04797,S0279,2024-07-12,Absent,Afternoon,L002
AT04798,S0424,2024-10-25,Absent,Afternoon,L002
AT04799,S0166,2024-06-23,Sick,Afternoon,L005
AT04800,S0103,2025-02-13,Sick,Afternoon,L002
AT04801,S0137,2025-04-03,Present,Night,L004
AT04802,S0404,2025-04-14,Absent,Morning,L005
AT04803,S0158,2025-02-07,Present,Morning,L004
AT04804,S0116,2025-03-13,Sick,Night,L004
AT04805,S0484,2024-05-30,Absent,Night,L003
AT04806,S0161,2024-12-04,Present,Morning,L002
AT04807,S0100,2024-07-06,Absent,Afternoon,L002
AT04808,S0019,2024-06-24,Leave,Night,L002
AT04809,S0470,2024-05-10,Present,Morning,L001
AT04810,S0376,2024-07-08,Present,Morning,L001
AT04811,S0485,2024-07-03,Absent,Afternoon,L004
AT04812,S0028,2025-03-31,Present,Afternoon,L004
AT04813,S0285,2024-11-30,Present,Night,L003
AT04814,S0423,2025-03-27,Sick,Morning,L005
AT04815,S0005,2025-01-02,Sick,Morning,L003
AT04816,S0284,2025-03-08,Present,Morning,L002
AT04817,S0258,2025-01-02,Absent,Afternoon,L002
AT04818,S0329,2025-01-24,Absent,Morning,L005
AT04819,S0108,2025-01-09,Leave,Afternoon,L005
AT04820,S0369,2024-10-06,Present,Afternoon,L001
AT04821,S0497,2024-10-30,Sick,Morning,L003
AT04822,S0172,2024-06-12,Absent,Morning,L002
AT04823,S0450,2024-11-13,Leave,Morning,L001
AT04824,S0138,2025-02-02,Present,Afternoon,L003
AT04825,S0039,2024-04-28,Sick,Night,L004
AT04826,S0333,2025-02-23,Absent,Night,L003
AT04827,S0065,2024-07-30,Sick,Afternoon,L001
AT04828,S0293,2025-01-13,Absent,Morning,L005
AT04829,S0179,2024-05-26,Leave,Night,L001
AT04830,S0042,2024-04-28,Leave,Morning,L001
AT04831,S0464,2025-01-30,Leave,Morning,L004
AT04832,S0123,2024-08-12,Leave,Morning,L001
AT04833,S0241,2024-12-20,Absent,Afternoon,L005
AT04834,S0416,2024-05-03,Leave,Morning,L005
AT04835,S0038,2024-12-25,Sick,Afternoon,L001
AT04836,S0135,2024-07-23,Leave,Night,L005
AT04837,S0086,2024-11-05,Present,Afternoon,L003
AT04838,S0244,2024-05-17,Present,Morning,L001
AT04839,S0146,2024-12-08,Present,Afternoon,L002
AT04840,S0368,2024-07-21,Sick,Afternoon,L001
AT04841,S0106,2024-08-20,Leave,Night,L005
AT04842,S0103,2024-12-11,Present,Night,L005
AT04843,S0485,2024-12-23,Sick,Afternoon,L005
AT04844,S0061,2025-04-25,Absent,Morning,L003
AT04845,S0317,2024-11-27,Present,Afternoon,L001
AT04846,S0199,2025-04-10,Leave,Morning,L005
AT04847,S0281,2024-12-15,Leave,Morning,L002
AT04848,S0208,2024-10-20,Leave,Afternoon,L004
AT04849,S0195,2024-06-04,Absent,Morning,L001
AT04850,S0427,2024-08-05,Leave,Afternoon,L004
AT04851,S0237,2024-11-23,Absent,Afternoon,L005
AT04852,S0002,2024-11-14,Absent,Afternoon,L005
AT04853,S0286,2024-11-03,Absent,Morning,L003
AT04854,S0174,2025-03-10,Present,Afternoon,L002
AT04855,S0129,2024-10-31,Leave,Morning,L001
AT04856,S0046,2025-01-22,Sick,Afternoon,L003
AT04857,S0270,2025-02-24,Leave,Morning,L002
AT04858,S0477,2024-08-08,Leave,Morning,L001
AT04859,S0432,2024-05-27,Sick,Morning,L001
AT04860,S0326,2024-07-12,Sick,Afternoon,L002
AT04861,S0238,2025-03-03,Leave,Afternoon,L002
AT04862,S0163,2024-07-15,Present,Morning,L004
AT04863,S0401,2024-08-25,Absent,Night,L003
AT04864,S0068,2024-12-31,Leave,Morning,L002
