Room_ID,Location_ID,Room_Type,Capacity,Admission_ID,Occupancy_Status,Last_Cleaned
R01597,D004,General,4,ADM02869,Occupied,2024-06-20
R01598,D006,ICU,4,ADM09427,Occupied,2024-11-15
R01599,D002,General,1,ADM07540,Occupied,2024-05-21
R01600,D001,Semi-Private,2,ADM06462,Occupied,2025-04-18
R01601,D006,ICU,4,ADM04638,Occupied,2025-03-15
R01602,D003,General,2,ADM05098,Vacant,2025-01-07
R01603,D005,Private,2,ADM04403,Occupied,2024-10-10
R01604,D005,Private,4,ADM01803,Vacant,2024-10-01
R01605,D006,General,2,,Occupied,2025-03-06
R01606,D008,Private,1,,Occupied,2024-12-05
R01607,D002,General,1,ADM08396,Occupied,2025-04-20
R01608,D007,Private,2,ADM04016,Occupied,2025-03-06
R01609,D004,General,2,ADM02370,Occupied,2024-11-19
R01610,D003,Private,2,,Occupied,2024-09-09
R01611,D004,Private,2,ADM04150,Occupied,2024-05-29
R01612,D003,Private,4,ADM05873,Occupied,2024-05-25
R01613,D005,General,4,ADM02601,Occupied,2025-01-11
R01614,D008,Private,1,ADM04753,Occupied,2024-08-09
R01615,D008,Semi-Private,4,,Occupied,2024-07-05
R01616,D005,ICU,4,ADM08738,Vacant,2024-09-25
R01617,D008,Semi-Private,2,ADM04383,Occupied,2024-07-12
R01618,D008,General,1,ADM05525,Occupied,2024-09-16
R01619,D005,General,2,,Occupied,2024-05-15
R01620,D001,ICU,1,ADM00743,Occupied,2024-09-02
R01621,D005,ICU,1,ADM02434,Vacant,2024-09-14
R01622,D004,Semi-Private,4,ADM08510,Occupied,2025-04-08
R01623,D003,ICU,4,ADM05061,Vacant,2025-03-04
R01624,D007,Private,1,,Occupied,2024-05-11
R01625,D005,General,2,ADM00281,Occupied,2024-08-26
R01626,D002,General,2,,Occupied,2024-06-13
R01627,D001,Private,2,ADM07378,Occupied,2024-05-06
R01628,D008,ICU,2,ADM06397,Occupied,2024-09-21
R01629,D005,Semi-Private,2,ADM02965,Vacant,2025-02-20
R01630,D007,Semi-Private,1,ADM07589,Occupied,2025-02-10
R01631,D006,General,4,ADM02606,Vacant,2024-12-21
R01632,D006,General,1,ADM00496,Occupied,2024-05-05
R01633,D001,General,1,ADM00349,Occupied,2024-12-27
R01634,D003,Semi-Private,2,,Occupied,2024-06-28
R01635,D008,Semi-Private,4,ADM02536,Occupied,2025-02-10
R01636,D005,Semi-Private,1,ADM03843,Vacant,2024-07-30
R01637,D001,Semi-Private,4,ADM09132,Occupied,2025-02-11
R01638,D006,Private,4,ADM02975,Occupied,2024-07-17
R01639,D005,ICU,1,ADM08782,Occupied,2024-11-23
R01640,D007,Semi-Private,1,ADM05868,Vacant,2024-11-15
R01641,D006,Private,2,ADM07586,Occupied,2024-10-04
R01642,D002,Semi-Private,1,ADM05814,Vacant,2024-11-05
R01643,D008,ICU,4,ADM00518,Occupied,2025-01-16
R01644,D004,Private,1,ADM04216,Occupied,2024-08-02
R01645,D007,ICU,4,ADM00738,Vacant,2024-09-14
R01646,D004,General,4,,Occupied,2024-05-30
R01647,D008,Semi-Private,4,ADM09645,Vacant,2024-05-10
R01648,D003,Private,1,ADM05447,Vacant,2025-03-16
R01649,D001,Private,4,ADM07962,Occupied,2024-07-22
R01650,D008,Private,2,ADM09482,Occupied,2025-03-10
R01651,D007,General,2,ADM01611,Vacant,2025-04-09
R01652,D005,Private,4,ADM05666,Occupied,2024-07-01
R01653,D002,ICU,4,ADM04582,Occupied,2024-08-09
R01654,D003,Private,4,ADM07003,Occupied,2024-08-09
R01655,D007,Semi-Private,2,ADM07462,Occupied,2024-12-17
R01656,D003,ICU,4,ADM04383,Occupied,2024-10-19
R01657,D005,Semi-Private,1,ADM04603,Occupied,2025-02-21
R01658,D006,General,2,ADM02423,Occupied,2024-07-29
R01659,D001,Private,1,ADM04421,Occupied,2024-12-23
R01660,D004,Private,2,ADM01543,Vacant,2024-10-07
R01661,D004,Private,2,ADM02944,Occupied,2025-01-22
R01662,D005,Private,1,ADM05391,Vacant,2024-09-14
R01663,D001,General,2,ADM07331,Occupied,2024-12-24
R01664,D007,Semi-Private,2,ADM03772,Vacant,2025-03-02
R01665,D004,General,2,ADM02779,Occupied,2024-09-11
R01666,D003,Semi-Private,1,ADM00793,Occupied,2024-09-06
R01667,D005,Semi-Private,2,,Occupied,2025-04-02
R01668,D008,Private,1,ADM02814,Vacant,2024-11-27
R01669,D007,Private,1,ADM07864,Occupied,2024-09-22
R01670,D003,ICU,1,ADM00951,Occupied,2024-05-28
R01671,D003,Private,2,,Vacant,2024-08-25
R01672,D001,General,4,ADM01401,Occupied,2024-12-11
R01673,D008,ICU,2,,Occupied,2024-05-11
R01674,D008,General,2,,Occupied,2025-01-31
R01675,D006,Private,1,ADM01465,Occupied,2025-01-23
R01676,D002,Private,4,ADM03044,Occupied,2024-07-25
R01677,D008,ICU,2,ADM09839,Occupied,2024-12-07
R01678,D001,ICU,2,ADM00015,Occupied,2024-07-11
R01679,D004,Private,4,,Occupied,2024-11-19
R01680,D004,ICU,2,,Vacant,2025-04-05
R01681,D004,Private,1,,Vacant,2025-03-29
R01682,D007,General,4,ADM08331,Occupied,2024-09-18
R01683,D002,ICU,4,ADM00945,Occupied,2025-04-13
R01684,D004,ICU,1,ADM05646,Occupied,2025-03-14
R01685,D005,General,4,,Occupied,2024-09-23
R01686,D008,Private,4,ADM02217,Occupied,2024-10-31
R01687,D002,Private,1,ADM08559,Occupied,2024-07-23
R01688,D002,General,2,ADM00967,Occupied,2025-01-15
R01689,D001,Semi-Private,4,ADM05632,Occupied,2025-01-06
R01690,D003,Private,4,ADM01640,Occupied,2024-05-12
R01691,D005,ICU,4,ADM06201,Occupied,2024-12-15
R01692,D002,ICU,4,ADM06064,Vacant,2024-09-01
R01693,D007,Private,2,ADM05082,Occupied,2025-03-29
R01694,D008,ICU,2,,Occupied,2025-02-16
R01695,D007,General,2,,Occupied,2025-04-05
R01696,D003,Private,4,ADM06124,Occupied,2024-08-03
R01697,D008,Semi-Private,2,ADM00339,Occupied,2024-11-06
R01698,D007,Private,2,,Occupied,2024-09-04
R01699,D006,General,1,,Occupied,2025-02-21
R01700,D001,ICU,4,ADM02176,Occupied,2025-03-06
R01701,D006,General,1,ADM05970,Occupied,2025-02-06
R01702,D001,General,1,,Occupied,2024-07-27
R01703,D001,ICU,2,ADM08524,Occupied,2024-12-10
R01704,D007,ICU,4,,Occupied,2024-06-12
R01705,D002,ICU,4,ADM07620,Occupied,2024-09-27
R01706,D005,Semi-Private,1,ADM05611,Occupied,2024-05-04
R01707,D002,Private,1,ADM07791,Occupied,2025-01-21
R01708,D001,General,1,,Occupied,2025-01-29
R01709,D008,General,2,,Occupied,2025-02-28
R01710,D008,General,2,ADM02451,Occupied,2024-12-30
R01711,D002,Private,2,ADM05061,Occupied,2025-02-12
R01712,D001,Semi-Private,1,,Occupied,2025-04-23
R01713,D006,Private,4,ADM00191,Occupied,2024-12-26
R01714,D007,Semi-Private,4,ADM04823,Vacant,2025-01-27
R01715,D007,General,1,ADM08051,Occupied,2025-02-04
R01716,D008,Private,1,ADM06823,Occupied,2025-04-21
R01717,D006,Semi-Private,4,,Occupied,2024-08-12
R01718,D004,General,2,ADM06452,Vacant,2024-07-27
R01719,D006,Private,1,ADM07802,Occupied,2024-07-07
R01720,D008,ICU,1,ADM09054,Occupied,2025-01-05
R01721,D006,General,1,ADM05829,Occupied,2024-12-17
R01722,D005,ICU,1,ADM09255,Occupied,2024-12-14
R01723,D006,Private,2,ADM04848,Occupied,2024-10-26
R01724,D001,General,4,ADM04179,Occupied,2024-09-06
R01725,D006,Semi-Private,1,ADM00323,Occupied,2024-09-13
R01726,D003,Semi-Private,2,ADM07130,Occupied,2025-02-24
R01727,D006,Private,2,ADM06464,Vacant,2024-06-01
R01728,D002,Private,2,ADM06646,Occupied,2024-05-09
R01729,D008,General,2,ADM08755,Occupied,2024-06-09
R01730,D003,Private,1,ADM01933,Occupied,2024-10-29
R01731,D006,General,1,ADM09061,Vacant,2024-11-23
R01732,D004,General,4,ADM01181,Vacant,2025-01-04
R01733,D006,ICU,4,ADM07412,Occupied,2024-09-24
R01734,D001,Semi-Private,4,ADM09304,Vacant,2024-10-04
R01735,D004,Private,1,ADM04934,Occupied,2024-07-28
R01736,D002,General,4,ADM03839,Vacant,2025-01-27
R01737,D002,Semi-Private,2,ADM09847,Occupied,2025-01-05
R01738,D006,ICU,1,ADM00990,Occupied,2024-08-20
R01739,D001,Semi-Private,2,ADM02790,Occupied,2024-12-11
R01740,D001,General,1,ADM06381,Occupied,2024-12-03
R01741,D001,General,1,ADM06936,Occupied,2024-12-13
R01742,D001,Private,1,ADM09919,Occupied,2024-06-13
R01743,D008,General,1,ADM06734,Occupied,2025-01-25
R01744,D002,ICU,1,ADM00038,Vacant,2024-09-05
R01745,D002,Private,1,,Occupied,2024-11-21
R01746,D002,Private,2,ADM09133,Occupied,2024-09-04
R01747,D007,Private,2,ADM00709,Vacant,2025-04-10
R01748,D004,ICU,1,,Occupied,2024-05-28
R01749,D008,ICU,4,ADM08860,Occupied,2024-12-12
R01750,D008,General,1,ADM07360,Vacant,2024-06-01
R01751,D003,Private,4,ADM00954,Occupied,2025-01-22
R01752,D004,General,1,ADM02203,Vacant,2025-01-20
R01753,D008,Private,1,,Occupied,2024-12-07
R01754,D004,General,2,,Occupied,2025-04-04
R01755,D007,Private,4,ADM03232,Occupied,2024-06-19
R01756,D008,ICU,2,,Occupied,2024-09-19
R01757,D005,General,4,ADM06300,Occupied,2024-12-12
R01758,D001,Semi-Private,2,,Occupied,2024-05-01
R01759,D006,Private,1,ADM07395,Occupied,2025-04-02
R01760,D005,ICU,1,ADM09214,Vacant,2024-10-12
R01761,D007,Private,1,ADM07116,Occupied,2025-02-17
R01762,D005,Private,4,ADM03665,Occupied,2025-04-07
R01763,D006,Semi-Private,2,ADM06545,Occupied,2025-04-02
R01764,D005,Private,4,ADM09558,Occupied,2024-05-22
R01765,D005,Private,1,ADM04978,Occupied,2024-10-13
R01766,D001,ICU,4,ADM08279,Occupied,2024-12-21
R01767,D008,ICU,1,ADM09401,Vacant,2024-06-04
R01768,D008,General,4,ADM00867,Vacant,2024-05-26
R01769,D008,Private,1,ADM00400,Occupied,2024-12-01
R01770,D003,General,1,ADM02657,Occupied,2025-03-19
R01771,D008,Private,1,ADM09938,Occupied,2025-03-18
R01772,D007,Private,4,ADM09528,Occupied,2024-10-06
R01773,D008,Private,4,,Occupied,2025-02-24
R01774,D005,Semi-Private,4,ADM07542,Occupied,2025-04-09
R01775,D006,ICU,4,,Occupied,2025-03-25
R01776,D005,General,4,ADM02164,Occupied,2025-03-18
R01777,D007,Semi-Private,4,ADM00382,Vacant,2024-06-17
R01778,D008,Private,4,,Occupied,2025-03-19
R01779,D001,ICU,2,ADM01983,Vacant,2024-10-30
R01780,D006,General,1,ADM00071,Vacant,2024-10-18
R01781,D006,General,1,ADM01851,Vacant,2024-07-21
R01782,D008,Private,1,ADM03321,Occupied,2025-04-01
R01783,D007,Private,2,ADM05609,Occupied,2024-12-13
R01784,D008,Semi-Private,1,,Vacant,2024-07-03
R01785,D003,Private,1,ADM03421,Occupied,2024-11-07
R01786,D005,Private,4,ADM06558,Vacant,2024-05-27
R01787,D005,General,2,ADM00932,Occupied,2025-03-29
R01788,D007,Semi-Private,2,,Occupied,2025-01-07
R01789,D002,Semi-Private,2,ADM05880,Occupied,2024-08-08
R01790,D006,General,1,ADM06059,Occupied,2025-04-02
R01791,D006,General,1,ADM09152,Occupied,2024-05-26
R01792,D001,Private,1,ADM08231,Occupied,2024-11-28
R01793,D006,General,2,ADM09929,Occupied,2024-12-29
R01794,D008,General,4,ADM01985,Occupied,2024-08-07
R01795,D006,Private,1,ADM07933,Occupied,2024-06-07
R01796,D006,Private,4,,Occupied,2024-10-23
R01797,D004,Semi-Private,2,ADM07019,Vacant,2024-11-23
R01798,D007,Semi-Private,2,ADM02814,Occupied,2024-06-23
R01799,D006,ICU,1,ADM09714,Vacant,2025-02-07
R01800,D007,Private,2,ADM04555,Occupied,2024-11-20
R01801,D005,Semi-Private,4,ADM01779,Occupied,2025-04-20
R01802,D006,Private,1,ADM07221,Vacant,2025-04-19
R01803,D004,ICU,2,ADM01950,Occupied,2024-12-25
R01804,D007,General,2,,Occupied,2024-08-26
R01805,D003,General,4,,Vacant,2025-02-02
R01806,D005,Semi-Private,4,ADM07213,Occupied,2024-05-23
R01807,D007,General,2,ADM00247,Occupied,2024-12-18
R01808,D002,Semi-Private,1,ADM05381,Occupied,2024-07-26
R01809,D006,Semi-Private,2,,Occupied,2024-06-30
R01810,D003,General,4,ADM01875,Occupied,2024-10-23
R01811,D005,General,1,ADM08652,Occupied,2024-06-05
R01812,D008,ICU,4,ADM07332,Occupied,2025-03-19
R01813,D006,Semi-Private,2,ADM07104,Occupied,2024-07-11
R01814,D004,Semi-Private,1,,Occupied,2024-12-18
R01815,D006,General,2,,Occupied,2024-10-30
R01816,D005,ICU,1,,Occupied,2024-08-15
R01817,D002,ICU,4,ADM00935,Occupied,2024-06-22
R01818,D007,General,2,ADM02761,Occupied,2024-05-04
R01819,D008,General,4,ADM04255,Occupied,2025-03-17
R01820,D003,Semi-Private,4,ADM08657,Occupied,2024-06-24
R01821,D001,ICU,1,ADM00771,Occupied,2024-12-25
R01822,D003,ICU,4,ADM08311,Occupied,2024-07-03
R01823,D007,Semi-Private,1,,Occupied,2025-02-21
R01824,D006,Private,1,ADM09659,Vacant,2025-01-23
R01825,D006,Semi-Private,4,ADM00495,Vacant,2025-02-05
R01826,D003,Semi-Private,2,ADM02040,Occupied,2025-02-07
R01827,D008,Private,1,ADM05063,Occupied,2025-03-31
R01828,D003,Private,1,ADM08236,Occupied,2024-08-02
R01829,D003,Private,2,ADM07138,Occupied,2024-05-17
R01830,D007,ICU,4,ADM00678,Occupied,2024-09-11
R01831,D004,Semi-Private,2,ADM06823,Occupied,2024-08-11
R01832,D002,General,2,ADM06577,Occupied,2024-12-21
R01833,D002,ICU,2,,Occupied,2024-10-06
R01834,D007,Private,1,ADM07203,Vacant,2024-07-08
R01835,D005,Semi-Private,4,ADM05767,Occupied,2024-06-25
R01836,D005,General,2,,Occupied,2024-05-23
R01837,D002,Private,2,ADM05812,Occupied,2024-08-17
R01838,D005,ICU,1,ADM03014,Vacant,2025-03-20
R01839,D007,Private,1,,Occupied,2025-02-16
R01840,D004,Private,2,ADM09508,Occupied,2025-01-12
R01841,D001,ICU,2,ADM06299,Occupied,2024-12-08
R01842,D006,ICU,1,,Occupied,2025-02-27
R01843,D006,Semi-Private,4,ADM03981,Occupied,2024-05-07
R01844,D004,Private,2,ADM05630,Occupied,2024-08-24
R01845,D004,Private,4,ADM09229,Occupied,2025-01-04
R01846,D002,Private,4,ADM09535,Occupied,2024-06-14
R01847,D005,ICU,2,ADM06232,Occupied,2025-03-07
R01848,D006,Private,4,,Occupied,2024-05-05
R01849,D007,Semi-Private,4,,Vacant,2025-04-11
R01850,D006,ICU,1,ADM09561,Vacant,2024-08-08
R01851,D006,General,4,,Occupied,2025-02-13
R01852,D008,Semi-Private,1,ADM09150,Vacant,2024-10-16
R01853,D003,Private,2,ADM01605,Occupied,2024-12-21
R01854,D003,Semi-Private,2,,Occupied,2025-04-17
R01855,D004,Private,1,ADM00095,Occupied,2024-06-17
R01856,D008,Semi-Private,2,,Occupied,2024-12-03
R01857,D001,Private,2,ADM04599,Occupied,2024-05-17
R01858,D002,Semi-Private,4,ADM07100,Occupied,2025-02-20
R01859,D007,General,4,ADM08439,Vacant,2025-01-23
R01860,D004,ICU,2,,Occupied,2024-12-05
R01861,D007,Private,2,ADM00912,Occupied,2024-05-08
R01862,D007,General,1,ADM00169,Occupied,2025-01-20
R01863,D008,General,4,ADM04575,Occupied,2025-04-19
R01864,D003,General,1,ADM07376,Occupied,2024-05-11
R01865,D006,Private,4,ADM01005,Occupied,2024-07-11
R01866,D004,ICU,1,ADM09680,Occupied,2024-07-22
R01867,D002,General,1,ADM02307,Occupied,2024-05-07
R01868,D003,General,2,,Occupied,2025-02-28
R01869,D002,Semi-Private,4,ADM06169,Occupied,2024-08-29
R01870,D002,ICU,4,ADM07324,Occupied,2024-09-14
R01871,D002,Semi-Private,1,ADM09832,Occupied,2025-04-11
R01872,D003,ICU,2,ADM03008,Occupied,2025-02-26
R01873,D001,Private,4,ADM09142,Vacant,2024-11-01
R01874,D008,Semi-Private,4,,Occupied,2024-05-03
R01875,D003,Semi-Private,4,,Occupied,2024-06-08
R01876,D005,Semi-Private,2,ADM06405,Occupied,2024-10-27
R01877,D002,Semi-Private,2,ADM00364,Occupied,2024-11-27
R01878,D008,Private,4,,Occupied,2025-04-17
R01879,D004,Semi-Private,2,ADM08752,Occupied,2024-07-19
R01880,D004,Semi-Private,1,ADM05868,Occupied,2024-11-02
R01881,D002,Semi-Private,4,ADM04859,Vacant,2025-03-04
R01882,D008,General,1,,Occupied,2024-06-06
R01883,D004,ICU,2,,Occupied,2024-11-01
R01884,D005,General,2,ADM01200,Occupied,2025-03-23
R01885,D007,Semi-Private,2,,Occupied,2024-11-07
R01886,D006,General,1,ADM06263,Occupied,2024-08-01
R01887,D001,Private,2,ADM00535,Occupied,2025-03-09
R01888,D001,Private,4,ADM03251,Occupied,2024-05-05
R01889,D007,General,1,ADM05804,Vacant,2024-12-26
R01890,D003,Semi-Private,4,ADM07672,Occupied,2024-09-24
R01891,D007,General,2,,Occupied,2025-01-17
R01892,D001,Private,4,ADM03398,Vacant,2025-03-14
R01893,D006,ICU,1,ADM06230,Vacant,2024-06-10
R01894,D001,General,4,,Occupied,2025-03-13
R01895,D006,General,2,ADM01873,Occupied,2024-06-01
R01896,D002,ICU,1,,Occupied,2024-11-01
R01897,D008,General,4,ADM01756,Occupied,2025-02-02
R01898,D002,ICU,2,ADM06590,Vacant,2024-06-20
R01899,D001,ICU,1,,Occupied,2025-02-19
R01900,D002,Private,1,,Vacant,2024-09-27
R01901,D003,Semi-Private,4,ADM04643,Occupied,2024-10-17
R01902,D008,Private,2,ADM05164,Occupied,2024-06-03
R01903,D005,Semi-Private,2,ADM02281,Vacant,2025-04-24
R01904,D007,Semi-Private,2,ADM09706,Occupied,2024-06-03
R01905,D001,General,4,,Occupied,2024-10-19
R01906,D006,General,2,ADM01504,Occupied,2025-01-31
R01907,D005,ICU,4,ADM04799,Vacant,2024-09-20
R01908,D004,Semi-Private,1,ADM07500,Vacant,2025-03-18
R01909,D002,Semi-Private,1,ADM03874,Occupied,2024-12-16
R01910,D004,Semi-Private,4,,Occupied,2024-08-29
R01911,D001,ICU,4,,Occupied,2025-04-25
R01912,D005,Semi-Private,1,,Occupied,2024-05-09
R01913,D007,Semi-Private,1,ADM04881,Vacant,2024-11-06
R01914,D004,Semi-Private,1,ADM04945,Occupied,2025-01-10
R01915,D006,ICU,2,ADM06163,Occupied,2024-10-01
R01916,D008,General,4,,Occupied,2024-08-21
R01917,D006,Semi-Private,1,ADM01614,Occupied,2024-11-01
R01918,D008,General,1,ADM00119,Occupied,2025-01-18
R01919,D004,Semi-Private,2,ADM03209,Occupied,2024-09-17
R01920,D008,ICU,4,ADM06128,Occupied,2024-06-04
R01921,D003,ICU,2,ADM00807,Occupied,2024-12-30
R01922,D004,Semi-Private,1,,Vacant,2025-01-28
R01923,D003,Private,4,ADM05741,Occupied,2025-01-17
R01924,D001,Private,4,ADM01295,Occupied,2024-11-25
R01925,D005,Private,1,,Vacant,2024-06-03
R01926,D005,ICU,2,ADM09889,Occupied,2024-06-16
R01927,D005,Semi-Private,2,ADM08645,Occupied,2024-05-27
R01928,D008,ICU,2,ADM00425,Occupied,2024-06-08
R01929,D003,General,4,ADM06424,Occupied,2025-04-23
R01930,D007,ICU,4,ADM03033,Occupied,2024-05-02
R01931,D003,Semi-Private,1,,Occupied,2025-01-30
R01932,D001,Semi-Private,1,,Occupied,2025-01-27
R01933,D008,Semi-Private,1,ADM01985,Occupied,2025-04-27
R01934,D001,Private,1,ADM07026,Occupied,2025-04-24
R01935,D003,Private,4,ADM01737,Occupied,2024-08-31
R01936,D004,Private,4,ADM00772,Vacant,2024-06-19
R01937,D004,Private,4,ADM09499,Occupied,2024-11-29
R01938,D003,Semi-Private,1,ADM07504,Occupied,2024-05-05
R01939,D003,ICU,1,ADM07415,Occupied,2024-06-13
R01940,D004,Semi-Private,4,,Occupied,2025-01-02
R01941,D001,Private,2,ADM00377,Occupied,2025-03-21
R01942,D004,Private,2,ADM06962,Occupied,2024-06-28
R01943,D005,ICU,2,ADM04645,Occupied,2024-05-20
R01944,D004,General,1,ADM09850,Vacant,2024-05-15
R01945,D004,ICU,1,ADM03475,Occupied,2024-12-18
R01946,D004,General,1,ADM01220,Occupied,2024-12-07
R01947,D007,General,1,ADM00762,Occupied,2024-11-03
R01948,D003,Semi-Private,2,ADM05230,Vacant,2025-03-02
R01949,D001,Private,1,ADM00999,Occupied,2024-08-12
R01950,D002,ICU,1,ADM05514,Occupied,2024-10-22
R01951,D007,ICU,4,ADM05081,Occupied,2024-09-19
R01952,D006,Private,2,ADM08407,Vacant,2025-01-19
R01953,D005,Private,1,ADM05637,Occupied,2024-07-08
R01954,D005,Semi-Private,2,ADM02268,Occupied,2025-02-05
R01955,D005,Semi-Private,4,ADM09611,Vacant,2025-03-20
R01956,D005,Semi-Private,2,ADM01285,Occupied,2025-02-03
R01957,D003,Semi-Private,4,ADM03660,Vacant,2024-07-30
R01958,D004,ICU,4,,Occupied,2024-09-04
R01959,D008,General,4,,Occupied,2024-09-11
R01960,D003,Private,2,,Occupied,2024-09-14
R01961,D002,Semi-Private,1,ADM07200,Occupied,2024-06-03
R01962,D002,Semi-Private,1,ADM06251,Occupied,2024-09-02
R01963,D001,ICU,1,ADM03966,Occupied,2024-06-08
R01964,D007,ICU,4,ADM01739,Occupied,2025-02-18
R01965,D002,General,2,ADM05607,Occupied,2024-05-08
R01966,D001,General,4,ADM04964,Vacant,2024-06-15
R01967,D005,Private,4,ADM07984,Vacant,2024-12-14
R01968,D002,General,2,ADM06339,Vacant,2024-12-09
R01969,D006,Private,4,,Occupied,2025-04-24
R01970,D006,General,2,ADM08062,Occupied,2024-08-13
R01971,D007,General,2,ADM07775,Occupied,2024-10-21
R01972,D008,General,1,ADM03236,Occupied,2024-12-28
R01973,D004,Private,4,ADM08727,Occupied,2025-01-10
R01974,D006,Private,2,ADM00229,Occupied,2025-02-06
R01975,D004,Private,2,ADM02401,Occupied,2024-06-10
R01976,D008,Private,1,ADM07238,Occupied,2024-07-22
R01977,D004,ICU,1,,Vacant,2025-03-11
R01978,D005,Semi-Private,2,ADM02645,Occupied,2024-08-18
R01979,D004,General,4,ADM07450,Occupied,2025-04-02
R01980,D002,General,1,,Occupied,2024-06-20
R01981,D001,Private,2,,Occupied,2025-03-31
R01982,D006,Private,2,,Occupied,2024-07-09
R01983,D003,Private,2,ADM07489,Occupied,2024-07-28
R01984,D006,Private,1,ADM06042,Vacant,2024-12-24
R01985,D006,ICU,1,ADM02056,Occupied,2025-03-06
R01986,D003,ICU,1,ADM07910,Occupied,2024-12-25
R01987,D001,Semi-Private,2,,Occupied,2024-05-05
R01988,D006,ICU,4,ADM00629,Occupied,2025-03-05
R01989,D002,General,1,ADM02378,Occupied,2024-09-15
R01990,D006,General,2,,Occupied,2025-02-23
R01991,D001,ICU,4,ADM05382,Occupied,2024-09-09
R01992,D001,ICU,4,ADM03023,Occupied,2024-12-20
R01993,D005,Private,4,ADM02764,Vacant,2025-02-27
R01994,D005,ICU,4,ADM03432,Occupied,2025-01-31
R01995,D008,ICU,4,ADM02686,Occupied,2024-07-23
R01996,D004,Private,4,ADM02465,Occupied,2025-02-03
R01997,D002,ICU,2,ADM08908,Occupied,2024-07-25
R01998,D008,Private,2,ADM00115,Occupied,2024-08-24
R01999,D005,ICU,1,ADM02983,Occupied,2024-12-03
R02000,D008,ICU,4,ADM06908,Occupied,2024-07-25
R02001,D003,Semi-Private,2,ADM05523,Occupied,2025-02-20
R02002,D008,Private,1,ADM07334,Occupied,2025-01-10
R02003,D004,General,4,ADM03562,Vacant,2024-08-10
R02004,D005,ICU,1,ADM02457,Occupied,2025-04-16
R02005,D002,Semi-Private,4,ADM07869,Occupied,2025-01-15
R02006,D005,Semi-Private,4,ADM09159,Occupied,2025-02-06
R02007,D002,General,4,ADM02830,Occupied,2024-12-11
R02008,D006,Private,2,ADM05882,Vacant,2024-12-15
R02009,D007,Semi-Private,4,ADM00679,Occupied,2024-08-31
R02010,D007,General,2,ADM07052,Vacant,2025-02-25
R02011,D006,Semi-Private,1,ADM09151,Occupied,2024-04-28
R02012,D004,Private,2,ADM08650,Occupied,2024-07-05
R02013,D007,Semi-Private,1,ADM00280,Occupied,2024-09-30
R02014,D004,ICU,2,ADM04039,Occupied,2024-12-07
R02015,D001,Private,2,ADM01762,Vacant,2024-10-14
R02016,D002,ICU,1,ADM04421,Vacant,2024-09-17
R02017,D003,Semi-Private,2,ADM00547,Occupied,2025-03-01
R02018,D007,General,2,ADM07552,Occupied,2025-03-31
R02019,D005,Semi-Private,1,ADM04792,Vacant,2025-03-20
R02020,D002,Semi-Private,1,ADM00240,Vacant,2024-12-22
R02021,D007,Private,2,ADM05613,Vacant,2024-05-18
R02022,D001,Semi-Private,1,ADM08800,Occupied,2024-10-22
R02023,D001,ICU,2,,Occupied,2025-04-17
R02024,D001,Private,2,,Occupied,2024-06-21
R02025,D006,Private,1,ADM01584,Occupied,2024-05-09
R02026,D004,Semi-Private,1,ADM03271,Occupied,2024-12-12
R02027,D005,ICU,4,ADM07762,Occupied,2025-01-03
R02028,D002,Private,1,ADM01363,Occupied,2024-10-15
R02029,D005,General,2,,Occupied,2024-10-04
R02030,D002,General,4,,Occupied,2024-09-25
R02031,D001,General,2,,Occupied,2024-04-29
R02032,D001,Private,1,ADM07637,Occupied,2025-04-03
R02033,D001,General,4,ADM09819,Occupied,2025-01-25
R02034,D006,Semi-Private,4,ADM09121,Occupied,2024-10-10
R02035,D003,Semi-Private,1,ADM01839,Occupied,2025-04-27
R02036,D003,General,4,ADM08277,Occupied,2024-09-16
R02037,D001,Semi-Private,4,,Vacant,2024-08-24
R02038,D005,Semi-Private,1,ADM01851,Occupied,2024-09-24
R02039,D005,Private,2,ADM03589,Occupied,2024-12-24
R02040,D004,Semi-Private,1,ADM00702,Occupied,2024-07-25
R02041,D008,ICU,1,ADM05416,Occupied,2024-05-23
R02042,D005,Private,2,ADM05528,Occupied,2025-03-12
R02043,D003,Private,2,ADM03288,Vacant,2024-12-26
R02044,D006,ICU,1,ADM00418,Occupied,2025-02-26
R02045,D005,ICU,4,ADM03971,Occupied,2024-05-21
R02046,D008,Private,2,ADM03744,Vacant,2024-10-05
R02047,D006,ICU,4,,Occupied,2025-03-30
